2023998930,2274273590,1724867160,2649614390,2492650570,1721810790,1932804510,1556117410,1683336660,1496169550,1853053610,1962230160,2030186530,1616913060,1335048150,1734162070,1242055110,1322085440,1749425670,1275770710,1341122060,1257102360,1493903630,1281995990,1446808680,1712035830,1805046420,1236962970,1359475640,1124394780,1417580760,1641483570,1370964060,1715556190,1822853220,1566801080,1408417620,1642793650,1946061770,1515106310,1073199130,1625445010,1560851380,1537922080,1803235560,1636843370,1260232870,1642859760,1126956060,1185461300
2087393930,2274273590,1724867160,2733004740,2538044520,1769972600,2037479570,1567463780,1683336660,1518024420,1858970430,2013224220,2030186530,1616913060,1335048150,1734162070,1242055110,1331523110,1789682770,1286632910,1371409160,1268377090,1514054160,1340723030,1514782990,1712035830,1805046420,1283864970,1359475640,1182500820,1436457540,1658245670,1382284940,1722804910,1822853220,1656064060,1408417620,1652491700,1946061770,1515106310,1163663000,1645485250,1560851380,1576601770,1826963540,1636843370,1269235640,1692695160,1145659020,1252777820
2127340750,2280351630,1733126090,2733004740,2665138860,1769972600,2041355980,1581296270,1732380210,1524947800,1858970430,2082679810,2119245600,1616913060,1335048150,1734162070,1242055110,1331523110,1789682770,1296823580,1432137690,1268377090,1528917880,1343077280,1540845730,1800696550,1850860060,1283864970,1381831820,1189939920,1436616950,1761890530,1382284940,1722804910,1853326400,1656064060,1408417620,1652491700,1948696540,1600874790,1175507530,1689044940,1605012640,1590253770,1837473000,1636843370,1269235640,1711186060,1157515070,1269069660
2159608600,2301852720,1862313590,2733004740,2681789650,1769972600,2041355980,1581296270,1811308020,1549220450,1858970430,2100871420,2246263200,1647411960,1377346550,1734162070,1243673670,1342183340,1894373460,1313158640,1445196800,1288563690,1543577530,1380688050,1540845730,1843641020,1850860060,1293749120,1381831820,1217232400,1436616950,1854514570,1470451590,1759744930,1853326400,1663471410,1408417620,1652491700,1977218030,1601065930,1204729340,1689044940,1617928250,1590253770,1850832190,1641756640,1290118960,1711186060,1157515070,1301407340
2159608600,2366229180,1875918780,2808485340,2718309950,1794978080,2088627120,1664378450,1905454060,1552521860,1865982030,2152101480,2322856490,1647411960,1391348100,1767183470,1252718280,1342183340,1894373460,1313158640,1517264990,1358955660,1562424030,1398218960,1540845730,1843641020,1872544770,1330808830,1433478990,1231595580,1543792370,1854514570,1530644970,1759744930,1866759910,1663471410,1498012370,1652491700,2050924900,1601065930,1207403810,1689044940,1617928250,1590253770,1852147820,1687314210,1290118960,1728704020,1188413810,1322302200
2159608600,2395958190,1895027110,2875883790,2718309950,1887353500,2090918540,1664378450,1905454060,1600055380,1938033500,2213394570,2322856490,1756767930,1412819850,1767776370,1265200380,1342183340,1913389500,1327130170,1532456860,1358955660,1562424030,1403588740,1563927460,1860444920,1928670260,1330808830,1433478990,1240884710,1602309540,1870386600,1530644970,1850374700,1907725950,1683365880,1535248070,1666938570,2050924900,1601065930,1216961990,1689044940,1617928250,1590253770,1882996800,1755838820,1333549590,1751103440,1252597890,1346269680
2211708150,2552756240,1921682170,2969148150,2718309950,1887353500,2091160260,1664378450,2031726460,1635385380,2013795030,2214712590,2461569680,1756767930,1412819850,1770953520,1287089130,1342183340,2007216590,1414561130,1614498590,1358955660,1562424030,1416537500,1599478320,1867242850,1928850600,1336790960,1433478990,1240884710,1709589550,1880346460,1595506310,1850374700,1973295600,1683365880,1535248070,1666938570,2050924900,1635804630,1259435500,1701273880,1654767290,1611425610,1910300810,1755838820,1346312990,1785403650,1252597890,1346269680
2364417050,2552756240,1976079350,2969148150,2750921260,1887353500,2178655870,1721705740,2122822860,1635385380,2013795030,2231566150,2461569680,1806959940,1487000970,1841587830,1301838930,1357315400,2025376440,1414561130,1718074930,1385314800,1574979750,1474481260,1599478320,1875032450,1928850600,1363786230,1433478990,1341590450,1726423740,1880346460,1595506310,1882263020,2002321970,1769293040,1535248070,1680763700,2159113680,1646417230,1259435500,1744696570,1654767290,1651824740,1966086590,1755838820,1349281700,1790693370,1282302210,1346269680
2486616550,2552756240,2096692450,2973486950,2893093500,1913069870,2204049440,1721705740,2122822860,1643747520,2013795030,2233556050,2484236040,1808171750,1501395200,1887632980,1301838930,1357315400,2025376440,1517495550,1718074930,1385314800,1668772220,1474481260,1599478320,1877999720,1928850600,1363786230,1455587720,1341590450,1728594740,1880346460,1598013430,1882263020,2011062200,1806292160,1535248070,1720865710,2159113680,1646417230,1259435500,1769600200,1654767290,1651824740,1980798820,1820881930,1349281700,1803416420,1303257670,1346269680
2486616550,2552756240,2096692450,2973486950,2943082360,1928755470,2204049440,1757739890,2217663100,1643747520,2013795030,2233556050,2484236040,1944845680,1501395200,1887632980,1301838930,1445680410,2135732620,1582058290,1771641390,1402242020,1668772220,1474481260,1603660940,1877999720,1967295130,1446803120,1455587720,1357196320,1774688970,1885773940,1598013430,1882263020,2011062200,1820850840,1535248070,1720865710,2159113680,1693374820,1259435500,1776201160,1654767290,1651824740,2043883740,1858520830,1367010960,1829277910,1313271630,1349350920
2486616550,2584110780,2191550970,2973486950,2943082360,1933566280,2208746280,1772848970,2217663100,1643747520,2013795030,2314626010,2484236040,1956575810,1516488220,1934295520,1313266560,1509327170,2143650600,1592989720,1795783370,1406074110,1677402080,1564453930,1603660940,1889164820,1978629780,1446803120,1455587720,1357196320,1819479120,1885773940,1628701580,1882263020,2059526460,1892463170,1564688410,1747226310,2175584360,1702994970,1306620970,1865394880,1677807200,1691052550,2075786470,1865338930,1367010960,1833997110,1396856850,1364094170
2601374610,2584110780,2191550970,2973486950,2943082360,1948761040,2224820100,1772848970,2240613260,1643747520,2033344820,2314626010,2569509200,2013049660,1583753730,2003154110,1334979320,1510554760,2160380930,1592989720,1874469800,1435174010,1788209030,1568645170,1620165500,1985254510,2045323130,1446803120,1469109160,1381165190,1830049210,1967254540,1630947590,1882263020,2117238690,1954650100,1564688410,1788781640,2175584360,1702994970,1321539530,1897454880,1677807200,1737614150,2101773480,1868155520,1367010960,1833997110,1396856850,1364094170
2622522470,2597891070,2214751830,3100547550,3072405150,2041604100,2297848800,1895721130,2263889170,1643747520,2108457410,2333961740,2596671350,2023758950,1583753730,2020366220,1353678680,1555370880,2224252020,1685851780,1924851170,1439149610,1836324930,1568645170,1657031910,1985254510,2045323130,1446803120,1469109160,1385973140,1857180110,2019157040,1641785240,1897366190,2130434120,1989679490,1605964590,1806461880,2221313610,1751355400,1334079330,1897454880,1721635200,1790183130,2101773480,1890156790,1371641500,1843064800,1396856850,1406281320
2622522470,2728818140,2269205010,3179074770,3168195210,2105557720,2297848800,1905747690,2266396830,1650022980,2108457410,2341061700,2596671350,2023758950,1617111540,2020366220,1377411010,1555370880,2228266570,1722833590,2015409520,1452124330,1836324930,1568645170,1657031910,1985254510,2077195570,1446803120,1469109160,1385973140,1876597850,2088157680,1652353130,1910568120,2179967290,1989679490,1657901000,1893582720,2287705500,1751355400,1339980690,1897454880,1728937990,1848094450,2101773480,1904726290,1371641500,1849256870,1413539630,1406281320
2622522470,2728818140,2269205010,3179074770,3183322700,2105557720,2297848800,1905747690,2274372540,1650022980,2193417570,2341061700,2597834580,2023758950,1648240010,2067553840,1394095210,1578781490,2228266570,1722833590,2015409520,1452124330,1836324930,1584539550,1672241860,2013121810,2077195570,1511665930,1502632560,1385973140,1932095130,2110120070,1652353130,1977134520,2244449970,2026705350,1708666090,1893582720,2287705500,1833783720,1374485760,1897454880,1728937990,1848094450,2101773480,1983072290,1410798630,1882397270,1427296200,1406281320
2630348190,2854503540,2334828800,3214709750,3183322700,2125533340,2427673160,1933055700,2288380080,1650022980,2208209570,2381967610,2675365080,2069837520,1679475310,2089879670,1394095210,1609613860,2236168030,1743956370,2073957730,1481838750,1859249460,1697564380,1684030160,2013121810,2087917820,1511665930,1502632560,1398626940,1932095130,2128479780,1652353130,2013526380,2244449970,2029661800,1711444410,1910912400,2294595000,1833783720,1374485760,1913642810,1832608090,1848094450,2143064130,2068968420,1410798630,1882397270,1434736060,1406281320
2630348190,2974180720,2431768010,3241470740,3184678320,2139039580,2459314400,1933055700,2288380080,1662121560,2258625720,2404116990,2675365080,2069837520,1684527090,2089879670,1457053900,1617020500,2322657770,1743956370,2073957730,1499436770,1859249460,1782539480,1720277060,2126492840,2115739660,1511665930,1517095960,1428238940,1951727100,2129144810,1652353130,2013526380,2265206370,2029661800,1711444410,2020118170,2315114110,1890662900,1374485760,1973928500,1881650810,1848094450,2152850930,2130469420,1410798630,1882397270,1434736060,1426518410
2650432250,2974180720,2498230220,3273178530,3184678320,2236359180,2579348570,1933055700,2312375810,1669137880,2276424260,2404116990,2675365080,2069837520,1684527090,2089879670,1462898990,1638073310,2340426710,1748174320,2073957730,1526554660,1859249460,1784769670,1746938450,2156484220,2192187300,1511665930,1578278880,1428238940,1963852930,2129144810,1692437800,2013526380,2274210620,2029661800,1753620060,2020118170,2356713450,1890662900,1427293450,1973928500,1895524990,1848094450,2172809630,2154696510,1424130390,1890178260,1441482730,1503080030
2650432250,2990403380,2571751950,3297655400,3184678320,2236359180,2579348570,2019951460,2366814870,1746767180,2276424260,2408686080,2768701540,2069837520,1730648750,2132226200,1486120650,1682785590,2365217860,1748174320,2093826960,1543469630,1890205920,1815004890,1746938450,2171232550,2192187300,1512356930,1627035990,1444695180,1983733730,2186748170,1722170970,2013526380,2274210620,2069875590,1771122840,2020118170,2356713450,1896378940,1427293450,1973928500,2011467300,1848094450,2177995550,2177072110,1431839210,1904164910,1459905840,1524250460
2651880300,2990403380,2595668760,3297655400,3264459960,2265233310,2583139440,2021563090,2468892900,1769157520,2276424260,2414026750,2768701540,2069837520,1751349810,2201596850,1486120650,1788446370,2365217860,1788261920,2124388160,1606024430,1948333610,1815004890,1746938450,2190816210,2198408200,1512356930,1637686110,1469516580,2000531840,2189852530,1730963840,2013526380,2366272060,2069875590,1852094220,2083069650,2434887080,1896378940,1450365820,1973928500,2047273480,1848094450,2244207090,2274820700,1494559890,1904164910,1459905840,1531737200
2651880300,3076972260,2611478780,3317579880,3389461140,2282057300,2583139440,2115617970,2487330300,1817081940,2276424260,2423916770,2785544390,2165625670,1754314270,2239387240,1486120650,1788446370,2365333270,1788261920,2130002490,1667032090,1948333610,1875229270,1815923950,2190816210,2273176760,1526820330,1651361220,1469516580,2005142190,2212432250,1730963840,2018775730,2427684350,2069875590,1852094220,2122281600,2440127750,1959509270,1458461250,2041184430,2047273480,1864745430,2278048600,2283655430,1554894640,1997311860,1477805310,1557654930
2651880300,3076972260,2775756730,3317579880,3452760310,2338195580,2602155550,2202217430,2571090750,1822771690,2296132910,2423916770,2811248660,2309233960,1756839770,2259970510,1499690410,1821115830,2423703290,1790886590,2153449160,1667032090,2053752770,1923326450,1815923950,2190816210,2298402850,1526820330,1696556020,1556635960,2018044820,2305422670,1800287640,2080140420,2450652850,2091907150,1852094220,2131797170,2440127750,1993419970,1491495640,2083435800,2047273480,1864745430,2278048600,2293900990,1554894640,2095118140,1543116740,1619123470
2651880300,3076972260,2837390560,3317579880,3452760310,2382931900,2712551360,2313088020,2581296700,1866372810,2296132910,2505374950,2811248660,2329074430,1880501750,2291815520,1499690410,1823100760,2455613220,1790886590,2191935560,1748923810,2053752770,1942007770,1853901100,2190816210,2329590080,1597102660,1696556020,1591324940,2022220980,2305422670,1836788390,2080140420,2450652850,2091907150,1874543420,2141138200,2448050060,2032191280,1507438370,2105181780,2086296490,1864745430,2293838440,2356031650,1570125460,2163326140,1569198900,1632114780
2651880300,3111939900,2837390560,3412134750,3513579670,2419798830,2729118310,2399408280,2581296700,1950422670,2315335670,2505374950,2859967360,2449032740,1880501750,2318825250,1499690410,1824046370,2455613220,1825221400,2191935560,1774315040,2116311170,1977170570,1871048300,2190816210,2395117870,1637024370,1739632460,1600316170,2069003250,2309991850,1880714480,2085953770,2450652850,2104045210,1910868890,2141138200,2448050060,2040875310,1611396990,2105181780,2086296490,1884031900,2344553030,2394750270,1624981530,2163326140,1659262470,1632114780
2710196590,3111939900,2848586460,3432166190,3521006260,2431493130,2805623120,2428298220,2583716890,1960609350,2430093790,2539594610,2887348550,2492218110,1904450050,2326285950,1519256760,1942065910,2462271200,1825221400,2273198330,1834124710,2178437520,1994641620,1871048300,2190816210,2395117870,1665274650,1775313180,1619534860,2115504260,2309991850,1926675960,2085953770,2471788660,2121116010,1933522180,2141138200,2527428900,2073537520,1632234870,2187272550,2142505640,1896902060,2344553030,2447704370,1633216150,2178587990,1659262470,1632114780
2710196590,3171302770,2889344690,3562723820,3539751240,2431493130,2825049500,2428298220,2626366520,1960609350,2442971220,2623309800,2887348550,2551665610,1904450050,2384115030,1538298710,1942065910,2479345590,1836343930,2316813570,1834124710,2203995380,2013827820,1977300510,2219507910,2399154040,1666197150,1787719550,1637987550,2161330140,2309991850,2018539080,2162741850,2471788660,2131150880,1933522180,2141138200,2542711690,2177121080,1632234870,2213379240,2174437240,1912704900,2344553030,2493750960,1633216150,2183851020,1746368890,1714529410
2737272030,3171302770,2959095090,3656987870,3582401220,2454231530,2825049500,2457427720,2656438070,1987732240,2536758370,2623309800,2899227850,2624854960,2019856850,2384706470,1538298710,1942065910,2484610060,1836343930,2331561870,1900743060,2226264240,2035885360,1977300510,2219507910,2490223030,1730550750,1806323690,1637987550,2167261780,2322072210,2018539080,2188058040,2511263150,2194286280,1941906100,2181352690,2547474170,2186199570,1653441330,2213379240,2174437240,1993419510,2375143090,2493750960,1635163590,2301874170,1746368890,1714529410
2737272030,3178469570,2973435120,3667699610,3739224570,2539995660,2913647030,2502928240,2662822540,2038515940,2677318930,2643523450,2899227850,2654053810,2019856850,2384706470,1554635220,1979626170,2495499640,1836343930,2368785320,1945068730,2226264240,2115952290,1978523090,2230251100,2490223030,1730550750,1822140910,1654659470,2230350990,2325367690,2123568760,2188058040,2518775780,2194286280,1941906100,2233566770,2557114530,2190628120,1712339330,2213379240,2188422450,2020120510,2445333800,2497997740,1635163590,2304000470,1746368890,1714529410
2763478700,3178469570,2973435120,3669757000,3770281200,2556455910,3016572890,2521251800,2713640290,2099701810,2677318930,2659151810,2899227850,2671893660,2157994400,2472350220,1569850170,1979626170,2555020800,1899601920,2398900780,1973808010,2233291470,2135313770,2005277470,2259399350,2523907260,1730550750,1886736860,1668640360,2281519970,2325367690,2123568760,2188058040,2536624060,2194286280,1949813990,2277056510,2574597880,2190628120,1731601290,2217763060,2188422450,2097998430,2480484360,2511485290,1635163590,2366775930,1785100510,1732143270
2763478700,3178469570,3003530190,3669757000,3770281200,2556455910,3079133130,2560933270,2715522700,2099701810,2744662720,2665455960,2899227850,2676074660,2201112570,2479709230,1569850170,1979626170,2555020800,1942031420,2443315880,2077359110,2233291470,2142402310,2009732690,2259692210,2531691100,1730550750,1945825270,1729745390,2294594970,2386208740,2123568760,2244842760,2536624060,2219254820,1960818240,2277056510,2619157280,2190628120,1731601290,2266341300,2201617170,2111447040,2497863860,2532030370,1689182990,2368520660,1785100510,1745356740
2823481930,3178469570,3015417740,3698568640,3840101430,2600533860,3079133130,2560933270,2715522700,2148054480,2768566020,2726320680,2981355100,2695336820,2291258510,2479709230,1569850170,1983784300,2624082770,1961519840,2468845600,2077359110,2290713760,2142402310,2009732690,2277751800,2547863200,1730550750,1945825270,1729745390,2294594970,2413449280,2123568760,2244842760,2604520470,2226356350,1991409730,2373932370,2717226820,2202972520,1752364880,2274838450,2296166970,2117153640,2514750000,2606879000,1696347980,2389761740,1796633440,1745356740
2850413310,3178469570,3077510080,3787920980,3840101430,2686351400,3127635590,2560933270,2829488320,2150038000,2899336380,2778159390,2999105320,2734172250,2291258510,2533815190,1569850170,2028352310,2624082770,1966519670,2492327610,2077359110,2294258060,2208741510,2009732690,2322051500,2547863200,1754852850,1953888950,1762735760,2371877840,2484822160,2123568760,2244842760,2604520470,2226356350,1991409730,2390458570,2717562940,2245868650,1782499810,2325921630,2296166970,2117153640,2514750000,2724887720,1704881920,2462241040,1891034650,1762556630
2860558580,3188204240,3110927080,3883001850,3859027230,2686351400,3155875830,2566851480,2856990880,2159919100,2993409110,2778159390,3126185390,2844764270,2423693300,2533815190,1570244710,2108426440,2700947330,2005901830,2498280200,2077413290,2340519620,2208741510,2028797050,2335034160,2620887060,1776288650,1981435300,1773660700,2373931310,2486325320,2123568760,2244842760,2625236470,2233440590,1992115160,2390458570,2754277910,2245868650,1782499810,2325921630,2321160030,2134636230,2514750000,2725508030,1704881920,2462241040,1891034650,1785896550
2879690530,3214165280,3110927080,3883001850,3891774520,2712145810,3155875830,2566851480,2890496840,2221969120,3008396690,2797206860,3126185390,2844764270,2423693300,2546030430,1599608630,2108426440,2721330820,2005901830,2513907020,2077413290,2361475820,2216883810,2114204910,2354726680,2622643330,1776288650,2001417770,1780369870,2430258720,2491672050,2172056820,2244842760,2646933370,2233440590,1992115160,2500746220,2754277910,2298892720,1782499810,2327830810,2326257910,2175178230,2514750000,2725508030,1734985820,2462241040,1891034650,1876356820
2879690530,3214165280,3112827240,3913007510,3908492130,2712145810,3176753590,2600112520,2957971180,2221969120,3033895700,2871396020,3130847290,2844764270,2452733170,2546030430,1619939510,2124773060,2721330820,2077912300,2539924290,2087268590,2361475820,2304358060,2114204910,2354726680,2669990400,1872244900,2022670390,1780369870,2534296670,2513924310,2232957030,2261071800,2646933370,2239908860,2076689960,2500746220,2868799340,2298892720,1782499810,2377223330,2336205530,2175178230,2546749360,2787386270,1762976450,2500058100,1891034650,1891633080
2905711970,3248319130,3112827240,3974301600,3929360630,2762390350,3273561680,2619842330,2999825140,2221969120,3033895700,2884352510,3130847290,2869278010,2469546830,2556403590,1631427030,2138458220,2721330820,2077912300,2599417350,2087268590,2374530620,2304358060,2114204910,2354726680,2735463390,1916894420,2022670390,1806542940,2539457320,2513924310,2251708340,2275636180,2701662490,2252696790,2076689960,2588073330,2868799340,2298892720,1782499810,2377692220,2405584850,2245652400,2584972510,2804570990,1762976450,2500058100,1899953740,1915627960
2917437900,3248319130,3112827240,3974301600,4026944250,2781706820,3273561680,2629059310,3077810790,2252385410,3033895700,2906110990,3130847290,2893993320,2469546830,2663182330,1737928070,2138458220,2808711320,2077912300,2620624510,2087268590,2399253930,2367387420,2131466070,2354726680,2788478800,1949277510,2022670390,1900776810,2539457320,2513924310,2279826640,2292115540,2718918670,2292655960,2116965090,2593837690,2893193760,2312599540,1831041970,2396867630,2405584850,2263810800,2597955230,2804570990,1836917000,2511652330,1908715650,1915627960
2917437900,3267849550,3112827240,4097632360,4054232920,2794691860,3309239740,2650344030,3107643150,2254965350,3033895700,2928884320,3183344500,2893993320,2469546830,2711405720,1737928070,2152266020,2808711320,2105491790,2624289990,2089129450,2402912160,2369924820,2153439240,2370036130,2793608400,1994494650,2049439960,1916654610,2539457320,2513924310,2327060450,2292115540,2731066130,2333605470,2116965090,2646051070,2904958250,2327620470,1831041970,2421419320,2405584850,2364476870,2706890530,2804570990,1913811830,2513556510,1976952480,1936376400
2918641020,3267849550,3112827240,4097632360,4060111890,2794691860,3309239740,2675612660,3107643150,2258890220,3048294260,2956070060,3200487220,2922433720,2493736090,2776044940,1752374900,2152266020,2820339450,2105491790,2624289990,2158661680,2477623020,2370415360,2238392700,2413118340,2814548000,2028892220,2142753510,1941752270,2562497220,2513924310,2327060450,2302871670,2740331440,2333605470,2116965090,2679338630,2951716030,2357934970,1831917610,2441779050,2463188890,2364476870,2706890530,2843845700,1924625660,2513556510,1976952480,1936376400
2937890720,3267849550,3223180350,4117469460,4149681840,2794691860,3309239740,2726874850,3112694160,2269885990,3183558120,2956070060,3200487220,2941278210,2547320440,2831372690,1864714530,2152266020,2820339450,2163994540,2647445320,2171226730,2477623020,2417574900,2295332470,2482480340,2814548000,2089019250,2153642350,1948325850,2562497220,2551501930,2392425950,2420790230,2740331440,2353424230,2168445670,2726612830,2967625550,2456776250,1831917610,2452162290,2481817550,2364476870,2771082560,2843845700,1953226460,2513556510,1976952480,1955747980
2937890720,3267849550,3276686810,4117469460,4149681840,2794691860,3309239740,2726874850,3112694160,2302538500,3222508040,3008462860,3200487220,2968247090,2642044790,2836594610,1864714530,2218988220,2820339450,2163994540,2669872130,2233837770,2500528750,2417574900,2332552330,2482480340,2822289270,2135818150,2156645700,1996456900,2562497220,2630736520,2401033470,2425461110,2740331440,2392698200,2182765540,2763309030,2972320970,2465353480,1909046130,2466868770,2550619130,2368881600,2783043950,2886472080,2006781380,2513556510,2000756950,1955747980
3022526700,3267849550,3345353180,4118203610,4169382300,2795783830,3328093290,2763200960,3211577210,2305941020,3222508040,3092727540,3300134340,2968247090,2644682350,2843219440,1889269070,2232121620,2820339450,2170471450,2751601560,2233837770,2502124200,2437454950,2380588160,2550769100,2823438280,2176937100,2219754390,2001629050,2579593930,2630736520,2441966340,2456753640,2740331440,2406938750,2182765540,2801814140,2972320970,2465353480,1978223490,2466868770,2550619130,2389121560,2803075460,2886472080,2006781380,2546186270,2000756950,1983794850
3051371730,3284024640,3345353180,4196353630,4196766790,2833748090,3342629420,2764084220,3217324080,2305941020,3222508040,3121947810,3300134340,2995486250,2723171210,2843219440,1907765060,2250137940,2886525020,2188163940,2831863240,2242742450,2523557120,2506923710,2403907200,2553944810,2826401270,2187386700,2219754390,2001629050,2579593930,2630736520,2441966340,2468750340,2766596840,2442910810,2182765540,2829950500,2972320970,2498043830,1978223490,2473011030,2577139820,2389121560,2806813750,2893000940,2067338270,2587986100,2061147940,2029306310
3131113550,3284024640,3363769200,4332807130,4198466540,2834509220,3342629420,2764084220,3270964270,2313512190,3222508040,3132724540,3383178270,3080705860,2723171210,2848776740,2025449210,2301982020,2886525020,2205405630,2872462930,2242742450,2523557120,2506923710,2482913870,2553944810,2828379690,2187386700,2311163110,2042009430,2598786630,2653112840,2441966340,2477966600,2768800300,2447905590,2196879150,2888314030,3041825090,2498043830,2029548260,2475724420,2592631730,2400110710,2843669360,2897749730,2067338270,2595857200,2123268520,2029306310
3220088020,3348563730,3473365210,4349928920,4272150540,2861603550,3358179370,2764084220,3270964270,2325059860,3278068020,3144271840,3423541830,3080705860,2817159150,2872372710,2025449210,2388980240,2904115090,2205405630,2878725630,2242742450,2627385900,2506923710,2482913870,2586899170,2828379690,2194808530,2341443010,2047924480,2598786630,2668890370,2469907900,2477966600,2790963890,2544954550,2200999710,2888314030,3145614210,2534539570,2050706440,2475724420,2618914400,2465900340,2858477520,2940354470,2104388620,2611084410,2184892850,2035895080
3248353760,3373763290,3476131790,4395054650,4289343860,2862628840,3358179370,2764084220,3297188580,2344416880,3278068020,3144271840,3423541830,3080705860,2829117350,2873738800,2038654740,2404520480,2944586350,2205405630,2878985290,2242742450,2627385900,2556192930,2493990980,2671585770,2856197240,2212645260,2341443010,2082526140,2598786630,2720665960,2469907900,2513622780,2801345720,2606593330,2200999710,2888314030,3159044110,2534539570,2067323520,2475724420,2618914400,2477480890,2868655980,2940354470,2128640260,2645393240,2235014560,2058373820
3248353760,3403169410,3508517730,4411570840,4289343860,2919731740,3358179370,2764084220,3297188580,2371779200,3372835210,3144271840,3423541830,3115911050,2851820310,2930592050,2109068330,2404520480,2956026240,2205405630,2878985290,2242742450,2656990700,2574391740,2551345480,2686555550,2918648140,2239510710,2357203950,2191108010,2598786630,2720665960,2481747360,2581803380,2818076750,2606593330,2213264780,2908414110,3165756870,2567325100,2089068020,2544168980,2618914400,2484257120,2893738510,2940354470,2139827710,2663763710,2235014560,2058373820
3320065730,3558368230,3523780510,4430282410,4289343860,2919731740,3424466630,2827849270,3297188580,2406170470,3418510510,3151535370,3423541830,3115911050,2851820310,2952674100,2112585210,2441611920,3041884890,2216489940,2893363650,2242742450,2753549210,2691134640,2580735330,2700940330,2918648140,2291862570,2382934910,2191108010,2605298880,2740806420,2481747360,2581803380,2834985980,2607988260,2213264780,2945111750,3165756870,2604795220,2089497900,2587259880,2683360310,2514314850,2896788720,2940354470,2159136520,2672727520,2254665250,2075045780
3342685930,3562545080,3523780510,4430282410,4343781510,2919731740,3473159320,2827849270,3320002200,2427831540,3418510510,3156710310,3449064680,3160963560,2870167840,2952674100,2112585210,2441611920,3041884890,2216489940,2901792280,2255512340,2796556430,2691134640,2596580660,2727831780,2918648140,2319769550,2430715410,2191108010,2605298880,2834299580,2564744030,2581803380,2865016310,2689176010,2227391370,2952285390,3192804120,2604795220,2089497900,2587259880,2683360310,2514314850,2896788720,2940354470,2159136520,2672727520,2256466980,2103737500
3361182910,3562545080,3674996460,4495661590,4415356500,2926379480,3492558420,2887342410,3336591860,2439093760,3440376350,3156710310,3451714240,3160963560,2870167840,2952674100,2138002420,2441611920,3113733790,2216489940,2906608880,2258271200,2796556430,2691134640,2639812930,2797462110,2927658120,2373526420,2431445340,2233931310,2605298880,2834299580,2566334450,2644431730,2895012020,2707480110,2248650530,3018903740,3216115210,2604795220,2181083310,2665458750,2739865160,2529478630,2896788720,2984309430,2180734610,2682054120,2290712380,2197007770
3361182910,3562545080,3729117650,4579459500,4437805660,2926379480,3501015030,2900180200,3371224100,2500413500,3440376350,3176599230,3533301690,3160963560,2870167840,2964554730,2194044220,2454092620,3172333170,2216489940,2906608880,2258271200,2844613900,2691134640,2692027010,2797462110,2927658120,2373526420,2445702460,2287275640,2628481600,2834299580,2682835730,2644431730,2928416420,2775581380,2259213370,3022991890,3216115210,2685233610,2181083310,2665458750,2739865160,2529478630,2998677320,2986440790,2180734610,2686840450,2327645150,2197007770
3449989020,3613383490,3766376150,4644904460,4441004770,2931814250,3538283570,2973204440,3371224100,2551789920,3440376350,3176599230,3562600240,3262211610,2870167840,2969007070,2243158370,2454092620,3186521050,2219990950,3023048860,2298694860,2880678280,2777357510,2692027010,2797462110,2927658120,2386663450,2487718670,2359470040,2628481600,2834299580,2701514160,2656494850,2928416420,2802772890,2259530010,3023939630,3284799240,2685233610,2214318940,2665458750,2768996850,2610237970,2998677320,2986440790,2180734610,2696770050,2327645150,2269609690
3506794480,3615709760,3890881030,4644904460,4539693000,2931814250,3567280860,2973204440,3371224100,2603565900,3450352050,3176599230,3602244480,3262211610,2870167840,2977919670,2243158370,2464845150,3186521050,2219990950,3041389040,2298694860,2905417500,2857002510,2692027010,2809221530,2997299240,2429783950,2589380070,2359470040,2628481600,2838406470,2725341000,2656494850,2928416420,2802772890,2284740900,3131176350,3284799240,2685233610,2310610570,2712761800,2769892700,2610237970,3011333280,3092105180,2180734610,2696770050,2360783430,2275187190
3569655060,3627015310,3896396990,4774185080,4548857820,2931814250,3567280860,2988636330,3371224100,2633905180,3450352050,3176599230,3602244480,3295735420,2870167840,2977919670,2291482730,2505108690,3235699370,2219990950,3063145840,2318867040,2909561210,2873755180,2734703880,2831095170,3030611300,2517200490,2642937170,2370873200,2663442480,2840252210,2793162390,2656494850,2928416420,2833303820,2305829090,3131176350,3382298990,2685233610,2363832970,2712761800,2861164380,2691226660,3036961050,3155042220,2185422850,2741928050,2413767110,2293860570
3569655060,3627015310,3896396990,4898469640,4563918170,2967305020,3567280860,3056284710,3436265360,2664226610,3498306810,3176599230,3646158090,3295735420,2874310340,2977919670,2291482730,2545706890,3251085300,2219990950,3072216440,2318867040,2918824370,2875631180,2767138900,2838338780,3082860000,2517200490,2642937170,2445267440,2753354600,2840252210,2793162390,2693864700,2928416420,2833303820,2325890960,3132191210,3382298990,2685233610,2363832970,2792801310,2926203910,2805210760,3090508020,3215374780,2261457940,2741928050,2456058830,2349902370
3669417530,3653916320,3896396990,4950280400,4568089970,3045051360,3590871810,3064375550,3456711310,2664226610,3514575190,3275366260,3646158090,3399718830,2949893370,3070826430,2310435980,2550429700,3289834960,2223860580,3094336000,2387874170,2925943230,2895354730,2784022170,2838338780,3186021620,2517200490,2642937170,2558281450,2798642440,2880595090,2804252480,2693864700,2928416420,2833303820,2377735060,3144604790,3420003540,2712750370,2363832970,2792801310,2943646840,2805210760,3102746370,3219667720,2261457940,2741928050,2545422780,2363681350
